DATE,M2,Open,High,Low,Close,Adj_Close,Volume_in_mln
2010-12-06,8829.1,1223.87,1225.8,1220.67,1223.12,1223.12,3527.37
2010-12-13,8848.4,1242.52,1246.73,1240.34,1240.46,1240.46,4361.24
2010-12-20,8857.2,1245.76,1250.2,1241.51,1247.08,1247.08,3548.14
2010-12-27,8874.8,1254.66,1258.43,1251.48,1257.54,1257.54,1992.47
2011-01-03,8888.5,1257.62,1276.17,1257.62,1271.87,1271.87,4286.67
2011-01-10,8887.3,1270.84,1271.52,1262.18,1269.75,1269.75,4036.45
2011-01-17,8910.1,1293.22,1296.06,1290.16,1295.02,1295.02,5284.99
2011-01-24,8790.0,1283.29,1291.93,1282.47,1290.84,1290.84,3902.47
2011-01-31,8789.4,1276.5,1287.17,1276.5,1286.12,1286.12,4167.16
2011-02-07,8868.3,1311.85,1322.85,1311.85,1319.05,1319.05,3902.27
2011-02-14,8886.0,1328.73,1332.96,1326.9,1332.32,1332.32,3567.04
2011-02-21,8886.0,1338.91,1338.91,1312.33,1315.44,1315.44,1322.78
2011-02-28,8908.2,1321.61,1329.38,1320.55,1327.22,1327.22,1252.85
2011-03-07,8996.3,1322.72,1327.68,1303.99,1310.13,1310.13,3964.73
2011-03-14,9009.4,1301.19,1301.19,1286.37,1296.39,1296.39,4050.37
2011-03-21,9005.3,1281.65,1300.58,1281.65,1298.38,1298.38,4223.73
2011-03-28,8984.6,1315.45,1319.74,1310.19,1310.19,1310.19,3215.17
2011-04-04,9070.3,1333.56,1336.74,1329.1,1332.87,1332.87,4223.74
2011-04-11,9077.5,1329.01,1333.77,1321.06,1324.46,1324.46,3478.97
2011-04-18,9094.1,1313.35,1313.35,1294.7,1305.14,1305.14,4223.74
2011-04-25,9016.5,1337.14,1337.55,1331.47,1335.25,1335.25,2142.13
2011-05-02,8997.9,1365.21,1370.58,1358.59,1361.22,1361.22,3846.25
2011-05-09,9027.8,1340.2,1349.44,1338.64,1346.29,1346.29,4265.25
2011-05-16,9050.4,1334.77,1343.33,1327.32,1329.47,1329.47,3846.25
2011-05-23,8998.5,1333.07,1333.07,1312.88,1317.37,1317.37,3255.58
2011-05-30,9017.1,1331.1,1345.2,1331.1,1345.2,1345.2,4696.24
2011-06-06,9094.4,1300.26,1300.26,1284.72,1286.17,1286.17,3555.98
2011-06-13,9095.1,1271.31,1277.04,1265.64,1271.83,1271.83,4132.52
2011-06-20,9105.3,1271.5,1280.42,1267.56,1278.36,1278.36,3464.66
2011-06-27,9117.1,1268.44,1284.91,1267.53,1280.1,1280.1,3479.07
2011-07-04,9251.5,1339.59,1340.89,1334.3,1337.88,1337.88,3722.32
2011-07-11,9246.0,1343.31,1343.31,1316.42,1319.49,1319.49,3879.13
2011-07-18,9244.6,1315.94,1315.94,1295.92,1305.44,1305.44,4118.16
2011-07-25,9211.2,1344.32,1344.32,1331.09,1337.43,1337.43,3536.89
2011-08-01,9387.6,1292.59,1307.38,1274.73,1286.94,1286.94,4967.39
2011-08-08,9460.5,1198.48,1198.48,1119.28,1119.46,1119.46,2615.15
2011-08-15,9480.6,1178.86,1204.49,1178.86,1204.49,1204.49,4272.85
2011-08-22,9458.9,1123.55,1145.49,1121.09,1123.82,1123.82,5436.26
2011-08-29,9437.3,1177.91,1210.28,1177.91,1210.08,1210.08,4228.07
2011-09-05,9521.1,1173.97,1173.97,1140.13,1165.24,1165.24,5103.98
2011-09-12,9523.1,1153.5,1162.52,1136.07,1162.27,1162.27,5168.55
2011-09-19,9497.9,1214.99,1214.99,1188.36,1204.09,1204.09,4254.19
2011-09-26,9448.5,1136.91,1164.19,1131.07,1162.95,1162.95,4762.83
2011-10-03,9538.8,1131.21,1138.99,1098.92,1099.23,1099.23,5670.34
2011-10-10,9559.5,1158.15,1194.91,1158.15,1194.89,1194.89,4446.8
2011-10-17,9596.6,1224.47,1224.47,1198.55,1200.86,1200.86,4300.7
2011-10-24,9498.6,1238.72,1256.55,1238.72,1254.19,1254.19,4309.38
2011-10-31,9528.6,1284.96,1284.96,1253.16,1253.3,1253.3,4310.21
2011-11-07,9636.7,1253.21,1261.7,1240.75,1261.12,1261.12,3429.74
2011-11-14,9657.6,1263.85,1263.85,1246.68,1251.78,1251.78,3219.68
2011-11-21,9620.6,1215.62,1215.62,1183.16,1192.98,1192.98,4050.07
2011-11-28,9616.6,1158.67,1197.35,1158.67,1192.55,1192.55,3920.75
2011-12-05,9686.0,1244.33,1266.73,1244.33,1257.08,1257.08,4148.06
2011-12-12,9717.5,1255.05,1255.05,1227.25,1236.47,1236.47,3600.57
2011-12-19,9719.5,1219.74,1224.57,1202.37,1205.35,1205.35,3659.82
2011-12-26,9714.2,1265.02,1269.37,1262.3,1265.43,1265.43,2130.59
2012-01-02,9826.7,1258.86,1284.62,1258.86,1277.06,1277.06,3943.71
2012-01-09,9823.8,1277.83,1281.99,1274.55,1280.7,1280.7,3371.6
2012-01-16,9805.5,1290.22,1303.0,1290.22,1293.67,1293.67,4010.49
2012-01-23,9710.7,1315.29,1322.28,1309.89,1316.0,1316.0,3770.91
2012-01-30,9677.5,1316.16,1316.16,1300.49,1313.01,1313.01,3659.01
2012-02-06,9764.7,1344.32,1344.36,1337.52,1344.33,1344.33,3379.7
2012-02-13,9792.0,1343.06,1353.35,1343.06,1351.77,1351.77,3618.04
2012-02-20,9791.6,1361.22,1367.76,1358.11,1362.21,1362.21,3795.2
2012-02-27,9777.0,1365.2,1371.94,1354.92,1367.59,1367.59,3648.89
2012-03-05,9887.8,1369.59,1369.59,1359.13,1364.33,1364.33,3429.48
2012-03-12,9908.9,1370.78,1373.04,1366.69,1371.09,1371.09,3081.87
2012-03-19,9904.2,1404.17,1414.0,1402.43,1409.75,1409.75,3932.57
2012-03-26,9866.8,1397.11,1416.58,1397.11,1416.51,1416.51,3576.95
2012-04-02,9959.8,1408.47,1422.38,1404.46,1419.04,1419.04,3572.01
2012-04-09,10025.3,1397.45,1397.45,1378.24,1382.2,1382.2,3468.98
2012-04-16,10026.5,1370.27,1379.66,1365.38,1369.57,1369.57,3574.78
2012-04-23,9888.5,1378.53,1378.53,1358.79,1366.94,1366.94,3654.86
2012-04-30,9837.0,1403.26,1403.26,1394.0,1397.91,1397.91,3574.01
2012-05-07,9906.3,1368.79,1373.91,1363.94,1369.58,1369.58,3559.39
2012-05-14,9904.2,1351.93,1351.93,1336.61,1338.35,1338.35,3688.12
2012-05-21,9877.1,1295.73,1316.39,1295.73,1315.99,1315.99,3786.75
2012-05-28,9845.2,1318.9,1334.93,1318.9,1332.42,1332.42,3441.64
2012-06-04,9939.2,1278.29,1282.55,1266.74,1278.18,1278.18,4011.96
2012-06-11,9987.3,1325.72,1335.52,1307.73,1308.93,1308.93,3537.53
2012-06-18,9986.5,1342.42,1348.22,1334.46,1344.78,1344.78,3259.43
2012-06-25,9890.0,1334.9,1334.9,1309.27,1313.72,1313.72,3501.82
2012-07-02,9990.2,1362.33,1366.35,1355.7,1365.51,1365.51,3301.65
2012-07-09,10042.6,1354.66,1354.87,1346.65,1352.46,1352.46,2904.86
2012-07-16,10035.9,1356.5,1357.26,1348.51,1353.64,1353.64,2862.72
2012-07-23,9958.1,1362.34,1362.34,1337.56,1350.52,1350.52,3717.18
2012-07-30,9973.9,1385.94,1391.74,1381.37,1385.3,1385.3,3212.06
2012-08-06,10068.3,1391.04,1399.63,1391.04,1394.23,1394.23,3122.05
2012-08-13,10089.3,1405.87,1405.87,1397.32,1404.11,1404.11,2499.99
2012-08-20,10062.9,1417.85,1418.13,1412.12,1418.13,1418.13,2766.32
2012-08-27,10033.3,1411.13,1416.17,1409.11,1410.44,1410.44,2472.5
2012-09-03,10131.5,1406.54,1409.31,1396.56,1404.94,1404.94,3200.31
2012-09-10,10177.9,1437.92,1438.74,1428.98,1429.08,1429.08,3223.67
2012-09-17,10198.5,1465.42,1465.63,1457.55,1461.19,1461.19,3482.43
2012-09-24,10095.5,1459.76,1460.72,1452.06,1456.89,1456.89,3008.92
2012-10-01,10196.6,1440.9,1457.14,1440.9,1444.49,1444.49,3505.08
2012-10-08,10241.3,1460.93,1460.93,1453.1,1455.88,1455.88,2328.72
2012-10-15,10273.4,1428.75,1441.31,1427.24,1440.13,1440.13,3483.81
2012-10-22,10209.7,1433.21,1435.46,1422.06,1433.82,1433.82,3216.22
2012-10-29,10220.2,1410.99,1418.76,1405.95,1412.16,1412.16,3577.11
2012-11-05,10373.4,1414.02,1419.9,1408.13,1417.26,1417.26,2921.04
2012-11-12,10341.1,1379.86,1384.87,1377.19,1380.03,1380.03,2567.54
2012-11-19,10338.9,1359.88,1386.89,1359.88,1386.89,1386.89,3374.8
2012-11-26,10311.4,1409.15,1409.15,1397.68,1406.29,1406.29,2948.96
2012-12-03,10410.9,1416.34,1423.73,1408.46,1409.46,1409.46,3074.28
2012-12-10,10462.2,1418.07,1421.64,1415.64,1418.55,1418.55,2999.43
2012-12-17,10526.9,1413.54,1430.67,1413.54,1430.36,1430.36,3455.61
2012-12-24,10549.5,1430.15,1430.15,1424.66,1426.66,1426.66,1248.96
2012-12-31,10615.7,1402.43,1426.74,1398.11,1426.19,1426.19,3204.33
2013-01-07,10630.2,1466.47,1466.47,1456.62,1461.89,1461.89,3304.97
2013-01-14,10562.3,1472.05,1472.05,1465.69,1470.68,1470.68,3003.01
2013-01-21,10475.0,1485.98,1492.56,1481.16,1492.56,1492.56,3570.95
2013-01-28,10398.2,1502.96,1503.23,1496.33,1500.18,1500.18,3388.54
2013-02-04,10464.8,1513.17,1513.17,1495.02,1495.71,1495.71,3390.0
2013-02-11,10486.9,1517.93,1518.31,1513.61,1517.01,1517.01,2684.1
2013-02-18,10480.5,1519.79,1530.94,1519.79,1530.94,1530.94,3748.91
2013-02-25,10448.6,1515.6,1525.84,1487.85,1487.85,1487.85,4011.05
2013-03-04,10572.1,1518.2,1525.27,1512.29,1525.2,1525.2,3414.43
2013-03-11,10599.3,1551.15,1556.27,1547.36,1556.22,1556.22,3091.08
2013-03-18,10627.2,1560.7,1560.7,1545.13,1552.1,1552.1,3164.56
2013-03-25,10581.9,1556.89,1564.91,1546.22,1551.69,1551.69,3178.17
2013-04-01,10720.4,1569.18,1570.57,1558.47,1562.17,1562.17,2753.11
2013-04-08,10719.5,1553.26,1563.07,1548.63,1563.07,1563.07,2887.12
2013-04-15,10740.2,1588.84,1588.84,1552.28,1552.36,1552.36,4660.13
2013-04-22,10629.3,1555.25,1565.55,1548.19,1562.5,1562.5,2979.88
2013-04-29,10531.7,1582.34,1596.65,1582.34,1593.61,1593.61,2891.2
2013-05-06,10593.3,1614.4,1619.77,1614.21,1617.5,1617.5,3062.24
2013-05-13,10598.1,1632.1,1636.0,1626.74,1633.77,1633.77,2910.6
2013-05-20,10570.9,1665.71,1672.84,1663.52,1666.29,1666.29,3275.08
2013-05-27,10539.1,1652.63,1674.21,1652.63,1660.06,1660.06,3457.4
2013-06-03,10634.0,1631.71,1640.42,1622.72,1640.42,1640.42,3952.07
2013-06-10,10667.6,1644.67,1648.69,1639.26,1642.81,1642.81,2978.73
2013-06-17,10673.5,1630.64,1646.5,1630.34,1639.04,1639.04,3137.08
2013-06-24,10560.2,1588.77,1588.77,1560.33,1573.09,1573.09,4733.66
2013-07-01,10670.7,1609.78,1626.61,1609.78,1614.96,1614.96,3104.69
2013-07-08,10706.1,1634.2,1644.68,1634.2,1640.46,1640.46,3514.59
2013-07-15,10702.3,1679.59,1684.51,1677.89,1682.5,1682.5,2623.2
2013-07-22,10660.8,1694.41,1697.61,1690.67,1695.53,1695.53,2779.13
2013-07-29,10647.7,1690.32,1690.92,1681.86,1685.33,1685.33,2840.52
2013-08-05,10749.7,1708.01,1709.24,1703.55,1707.14,1707.14,2529.3
2013-08-12,10749.4,1688.37,1691.49,1683.35,1689.47,1689.47,2789.16
2013-08-19,10727.8,1655.25,1659.18,1645.84,1646.06,1646.06,2904.53
2013-08-26,10697.4,1664.29,1669.51,1656.02,1656.78,1656.78,2430.67
2013-09-02,10775.1,1635.95,1651.35,1633.41,1639.77,1639.77,3731.61
2013-09-09,10815.8,1656.85,1672.4,1656.85,1671.71,1671.71,3102.78
2013-09-16,10821.5,1691.7,1704.95,1691.7,1697.6,1697.6,3079.8
2013-09-23,10757.9,1711.44,1711.44,1697.1,1701.84,1701.84,3126.95
2013-09-30,10827.1,1687.26,1687.26,1674.99,1681.55,1681.55,3308.63
2013-10-07,10902.6,1687.15,1687.15,1674.7,1676.12,1676.12,2678.49
2013-10-14,10955.6,1699.86,1711.03,1692.13,1710.14,1710.14,2580.58
2013-10-21,10976.2,1745.2,1747.79,1740.67,1744.66,1744.66,3052.71
2013-10-28,10896.8,1759.42,1764.99,1757.67,1762.11,1762.11,3282.3
2013-11-04,10977.7,1763.4,1768.78,1761.56,1767.93,1767.93,3194.87
2013-11-11,10960.9,1769.96,1773.44,1767.85,1771.89,1771.89,2534.06
2013-11-18,10983.0,1798.82,1802.33,1788.0,1791.53,1791.53,3168.52
2013-11-25,10941.3,1806.33,1808.1,1800.58,1802.48,1802.48,2998.54
2013-12-02,11029.4,1806.55,1810.02,1798.6,1800.9,1800.9,3095.43
2013-12-09,11073.3,1806.21,1811.52,1806.21,1808.37,1808.37,3129.5
2013-12-16,11098.0,1777.48,1792.22,1777.48,1786.54,1786.54,3209.89
2013-12-23,11116.8,1822.92,1829.75,1822.92,1827.99,1827.99,2851.54
2013-12-30,11128.3,1841.47,1842.47,1838.77,1841.07,1841.07,2293.86
2014-01-06,11179.0,1832.31,1837.16,1823.73,1826.77,1826.77,3294.85
2014-01-13,11131.1,1841.26,1843.45,1815.52,1819.2,1819.2,3591.35
2014-01-20,11100.9,1841.05,1849.31,1832.38,1843.8,1843.8,3782.47
2014-01-27,11033.2,1791.03,1795.98,1772.88,1781.56,1781.56,4045.2
2014-02-03,11089.1,1782.68,1784.83,1739.66,1741.89,1741.89,4726.04
2014-02-10,11138.3,1796.2,1799.94,1791.83,1799.84,1799.84,3312.16
2014-02-17,11187.0,1839.03,1842.87,1835.01,1840.76,1840.76,3421.11
2014-02-24,11135.6,1836.78,1858.71,1836.78,1847.61,1847.61,4014.53
2014-03-03,11207.4,1857.68,1857.68,1834.44,1845.73,1845.73,3428.22
2014-03-10,11261.1,1877.86,1877.87,1867.04,1877.17,1877.17,3021.35
2014-03-17,11299.7,1842.81,1862.3,1842.81,1858.83,1858.83,2860.49
2014-03-24,11257.6,1867.67,1873.34,1849.69,1857.44,1857.44,3409.0
2014-03-31,11304.2,1859.16,1875.18,1859.16,1872.34,1872.34,3274.3
2014-04-07,11381.4,1863.92,1864.04,1841.48,1845.04,1845.04,3801.54
2014-04-14,11405.1,1818.18,1834.19,1815.8,1830.61,1830.61,3111.54
2014-04-21,11344.5,1865.79,1871.89,1863.18,1871.89,1871.89,2642.5
2014-04-28,11220.6,1865.0,1877.01,1850.61,1869.43,1869.43,4034.68
2014-05-05,11274.3,1879.45,1885.51,1866.77,1884.66,1884.66,2733.73
2014-05-12,11275.3,1880.03,1897.13,1880.03,1896.65,1896.65,3005.74
2014-05-19,11268.0,1876.66,1886.0,1872.42,1885.08,1885.08,2664.25
2014-05-26,11240.7,1902.01,1912.28,1902.01,1911.91,1911.91,2911.02
2014-06-02,11335.3,1923.87,1925.88,1915.98,1924.97,1924.97,2509.02
2014-06-09,11353.6,1948.97,1955.55,1947.16,1951.27,1951.27,2812.18
2014-06-16,11370.0,1934.84,1941.15,1930.91,1937.78,1937.78,2926.13
2014-06-23,11279.8,1962.92,1963.74,1958.89,1962.61,1962.61,2717.63
2014-06-30,11332.9,1960.79,1964.24,1958.22,1960.23,1960.23,3037.35
2014-07-07,11415.5,1984.22,1984.22,1974.88,1977.65,1977.65,2681.26
2014-07-14,11412.4,1969.86,1979.85,1969.86,1977.1,1977.1,2744.92
2014-07-21,11382.9,1976.93,1976.93,1965.77,1973.63,1973.63,2611.16
2014-07-28,11353.4,1978.25,1981.52,1967.31,1978.91,1978.91,2803.32
2014-08-04,11450.8,1926.62,1942.92,1921.2,1938.99,1938.99,3072.92
2014-08-11,11420.8,1933.43,1944.9,1933.43,1936.92,1936.92,2784.89
2014-08-18,11431.7,1958.36,1971.99,1958.36,1971.74,1971.74,2638.16
2014-08-25,11373.5,1991.74,2001.95,1991.74,1997.92,1997.92,2233.88
2014-09-01,11432.4,2004.07,2006.12,1994.85,2002.28,2002.28,2819.98
2014-09-08,11485.7,2007.17,2007.17,1995.6,2001.54,2001.54,2789.09
2014-09-15,11506.0,1986.04,1987.18,1978.48,1984.13,1984.13,2776.53
2014-09-22,11427.3,2009.08,2009.08,1991.01,1994.29,1994.29,3349.67
2014-09-29,11441.2,1978.96,1981.28,1964.04,1977.8,1977.8,3094.44
2014-10-06,11547.1,1970.01,1977.84,1958.43,1964.82,1964.82,3358.22
2014-10-13,11547.5,1905.65,1912.09,1874.14,1874.74,1874.74,4352.58
2014-10-20,11560.2,1885.62,1905.03,1882.3,1904.01,1904.01,3331.21
2014-10-27,11516.3,1962.97,1964.64,1951.37,1961.63,1961.63,3538.86
2014-11-03,11565.7,2018.21,2024.46,2013.68,2017.81,2017.81,3555.44
2014-11-10,11612.1,2032.01,2038.7,2030.17,2038.26,2038.26,3284.94
2014-11-17,11633.7,2038.29,2043.07,2034.46,2041.32,2041.32,3152.89
2014-11-24,11571.1,2065.07,2070.17,2065.07,2069.41,2069.41,3128.06
2014-12-01,11659.8,2065.78,2065.78,2049.57,2053.44,2053.44,4159.01
2014-12-08,11715.7,2074.84,2075.78,2054.27,2060.31,2060.31,3800.99
2014-12-15,11755.5,2005.03,2018.69,1982.26,1989.63,1989.63,4361.99
2014-12-22,11774.6,2069.28,2078.76,2069.28,2078.54,2078.54,3369.52
2014-12-29,11789.7,2087.63,2093.55,2085.75,2090.57,2090.57,2452.36
2015-01-05,11820.4,2054.44,2054.44,2017.34,2020.58,2020.58,3799.12
2015-01-12,11797.6,2046.13,2049.3,2022.58,2028.26,2028.26,3456.46
2015-01-19,11752.4,2020.76,2028.94,2004.49,2022.55,2022.55,3944.34
2015-01-26,11677.4,2050.42,2057.62,2040.97,2057.09,2057.09,3465.76
2015-02-02,11778.6,1996.67,2021.66,1980.9,2020.85,2020.85,4008.33
2015-02-09,11811.8,2053.47,2056.16,2041.88,2046.74,2046.74,3549.54
2015-02-16,11854.8,2096.47,2101.3,2089.8,2100.34,2100.34,3361.75
2015-02-23,11840.5,2109.83,2110.05,2103.0,2109.66,2109.66,3093.68
2015-03-02,11918.4,2105.23,2117.52,2104.5,2117.39,2117.39,3409.49
2015-03-09,11946.9,2072.25,2083.49,2072.21,2079.43,2079.43,3349.09
2015-03-16,11979.0,2055.35,2081.41,2055.35,2081.19,2081.19,3295.6
2015-03-23,11923.4,2107.99,2114.86,2104.42,2104.42,2104.42,3267.96
2015-03-30,11960.9,2064.11,2088.97,2064.11,2086.24,2086.24,2917.69
2015-04-06,12113.2,2064.87,2086.99,2056.52,2080.62,2080.62,3302.97
2015-04-13,12091.5,2102.03,2107.65,2092.33,2092.43,2092.43,2908.42
2015-04-20,12034.3,2084.11,2103.94,2084.11,2100.4,2100.4,3000.16
2015-04-27,11852.8,2119.29,2125.92,2107.04,2108.92,2108.92,3438.75
2015-05-04,11898.0,2110.23,2120.95,2110.23,2114.49,2114.49,3091.58
2015-05-11,11904.9,2115.56,2117.69,2104.58,2105.33,2105.33,2992.67
2015-05-18,11919.2,2121.3,2131.78,2120.01,2129.2,2129.2,2888.19
2015-05-25,11873.4,2125.34,2125.34,2099.18,2104.2,2104.2,3342.13
2015-06-01,11932.7,2108.64,2119.15,2102.54,2111.73,2111.73,3011.71
2015-06-08,11969.8,2092.34,2093.01,2079.11,2079.28,2079.28,2917.15
2015-06-15,11985.5,2091.34,2091.34,2072.49,2084.43,2084.43,3061.57
2015-06-22,11930.0,2112.5,2129.87,2112.5,2122.85,2122.85,3030.02
2015-06-29,11947.4,2098.63,2098.63,2056.64,2057.64,2057.64,3678.96
2015-07-06,12080.6,2073.95,2078.61,2058.4,2068.76,2068.76,3486.36
2015-07-13,12035.2,2080.03,2100.67,2080.03,2099.6,2099.6,3096.73
2015-07-20,11998.6,2126.85,2132.82,2123.66,2128.28,2128.28,3245.87
2015-07-27,11949.6,2078.19,2078.19,2063.52,2067.64,2067.64,3836.75
2015-08-03,12034.7,2104.49,2105.7,2087.31,2098.04,2098.04,3476.77
2015-08-10,12063.6,2080.98,2105.35,2080.98,2104.18,2104.18,3514.46
2015-08-17,12096.8,2089.7,2102.87,2079.3,2102.44,2102.44,2867.69
2015-08-24,12041.3,1965.15,1965.15,1867.01,1893.21,1893.21,6612.69
2015-08-31,12076.4,1986.73,1986.73,1965.98,1972.18,1972.18,3915.1
2015-09-07,12161.1,1927.3,1970.42,1927.3,1969.41,1969.41,3548.65
2015-09-14,12187.3,1963.06,1963.06,1948.27,1953.03,1953.03,3000.2
2015-09-21,12133.7,1960.84,1979.64,1955.8,1966.97,1966.97,3269.35
2015-09-28,12074.0,1929.18,1929.18,1879.21,1881.77,1881.77,4326.66
2015-10-05,12171.1,1954.33,1989.17,1954.33,1987.05,1987.05,4334.49
2015-10-12,12160.6,2015.65,2018.66,2010.55,2017.46,2017.46,2893.25
2015-10-19,12167.4,2031.73,2034.45,2022.31,2033.66,2033.66,3287.32
2015-10-26,12132.9,2075.08,2075.14,2066.53,2071.18,2071.18,3385.8
2015-11-02,12249.4,2080.76,2106.2,2080.76,2104.05,2104.05,3760.02
2015-11-09,12291.9,2096.56,2096.56,2068.24,2078.58,2078.58,3882.35
2015-11-16,12323.5,2022.08,2053.22,2019.39,2053.19,2053.19,3741.24
2015-11-23,12270.8,2089.41,2095.61,2081.39,2086.59,2086.59,3587.98
2015-11-30,12304.6,2090.95,2093.81,2080.41,2080.41,2080.41,4275.03
2015-12-07,12369.4,2090.42,2090.42,2066.78,2077.07,2077.07,4043.82
2015-12-14,12406.6,2013.37,2022.92,1993.26,2021.94,2021.94,4612.44
2015-12-21,12461.7,2010.27,2022.9,2005.93,2021.15,2021.15,3760.28
2015-12-28,12453.0,2057.77,2057.77,2044.2,2056.5,2056.5,2492.51
2016-01-04,12486.2,2038.2,2038.2,1989.68,2012.66,2012.66,4304.88
2016-01-11,12541.3,1926.12,1935.65,1901.1,1923.67,1923.67,4607.29
2016-01-18,12497.2,1888.66,1901.44,1864.6,1881.33,1881.33,4928.35
2016-01-25,12412.0,1906.28,1906.28,1875.97,1877.08,1877.08,4401.38
2016-02-01,12454.7,1936.94,1947.2,1920.3,1939.38,1939.38,4322.53
2016-02-08,12467.4,1873.25,1873.25,1828.46,1853.44,1853.44,5636.46
2016-02-15,12533.9,1871.44,1895.77,1871.44,1895.58,1895.58,4570.67
2016-02-22,12520.9,1924.44,1946.7,1924.44,1945.5,1945.5,4054.71
2016-02-29,12549.1,1947.13,1958.27,1931.81,1932.23,1932.23,4588.18
2016-03-07,12647.2,1996.11,2006.12,1989.38,2001.76,2001.76,4968.18
2016-03-14,12671.0,2019.27,2024.57,2012.05,2019.64,2019.64,3487.85
2016-03-21,12673.3,2047.88,2053.91,2043.14,2051.6,2051.6,3376.6
2016-03-28,12723.6,2037.89,2042.67,2031.96,2037.05,2037.05,2809.09
2016-04-04,12814.2,2073.19,2074.02,2062.57,2066.13,2066.13,3485.71
2016-04-11,12828.9,2050.23,2062.93,2041.88,2041.99,2041.99,3567.84
2016-04-18,12839.9,2078.83,2094.66,2073.65,2094.34,2094.34,3316.88
2016-04-25,12683.1,2089.37,2089.37,2077.52,2087.79,2087.79,3319.74
2016-05-02,12699.2,2067.17,2083.42,2066.11,2081.43,2081.43,3841.11
2016-05-09,12719.6,2057.55,2064.15,2054.31,2058.69,2058.69,3788.62
2016-05-16,12735.6,2046.53,2071.88,2046.53,2066.66,2066.66,3501.36
2016-05-23,12689.0,2052.23,2055.58,2047.26,2048.04,2048.04,3055.48
2016-05-30,12676.4,2100.13,2103.48,2088.66,2096.95,2096.95,4514.41
2016-06-06,12789.9,2100.83,2113.36,2100.83,2109.41,2109.41,3442.02
2016-06-13,12829.4,2091.75,2098.12,2078.46,2079.06,2079.06,3392.03
2016-06-20,12797.6,2075.58,2100.66,2075.58,2083.25,2083.25,3467.44
2016-06-27,12727.5,2031.45,2031.45,1991.68,2000.54,2000.54,5431.22
2016-07-04,12857.6,2095.05,2095.05,2080.86,2088.55,2088.55,3658.38
2016-07-11,12856.3,2131.72,2143.16,2131.72,2137.16,2137.16,3253.34
2016-07-18,12858.5,2162.04,2168.35,2159.63,2166.89,2166.89,3009.31
2016-07-25,12793.1,2173.71,2173.71,2161.95,2168.48,2168.48,3057.24
2016-08-01,12885.4,2173.15,2178.29,2166.21,2170.84,2170.84,3505.99
2016-08-08,12959.0,2183.76,2185.44,2177.85,2180.89,2180.89,3327.55
2016-08-15,12963.8,2186.08,2193.81,2186.08,2190.15,2190.15,3078.53
2016-08-22,12935.0,2181.58,2185.15,2175.96,2182.64,2182.64,2777.55
2016-08-29,12916.5,2170.19,2183.48,2170.19,2180.38,2180.38,2654.78
2016-09-05,13026.3,2181.61,2186.57,2175.1,2186.48,2186.48,3447.65
2016-09-12,13068.9,2120.86,2163.3,2119.12,2159.04,2159.04,4010.48
2016-09-19,13025.9,2143.99,2153.61,2135.91,2139.12,2139.12,3141.82
2016-09-26,12932.8,2158.54,2158.54,2145.04,2146.1,2146.1,3199.91
2016-10-03,13043.9,2164.33,2164.41,2154.77,2161.2,2161.2,3113.85
2016-10-10,13095.5,2160.39,2169.6,2160.39,2163.66,2163.66,2881.97
2016-10-17,13115.3,2132.95,2135.61,2124.43,2126.5,2126.5,2832.44
2016-10-24,13025.1,2148.5,2154.79,2146.91,2151.33,2151.33,3359.95
2016-10-31,13076.0,2129.78,2133.25,2125.53,2126.15,2126.15,3926.56
2016-11-07,13158.6,2100.59,2132.0,2100.59,2131.52,2131.52,3739.72
2016-11-14,13204.1,2165.64,2171.36,2156.08,2164.2,2164.2,5373.67
2016-11-21,13215.4,2186.43,2198.7,2186.43,2198.18,2198.18,3611.5
2016-11-28,13184.9,2210.21,2211.14,2200.36,2201.72,2201.72,3515.1
2016-12-05,13259.5,2200.65,2209.42,2199.97,2204.71,2204.71,3898.53
2016-12-12,13281.1,2258.83,2264.03,2252.37,2256.96,2256.96,4038.85
2016-12-19,13301.8,2259.24,2267.47,2258.21,2262.53,2262.53,3252.84
2016-12-26,13296.0,2266.23,2273.82,2266.15,2268.88,2268.88,1989.73
2017-01-02,13346.1,2251.57,2263.88,2245.13,2257.83,2257.83,3773.01
2017-01-09,13369.2,2273.59,2275.49,2268.9,2268.9,2268.9,3219.73
2017-01-16,13333.9,2269.14,2272.08,2262.81,2267.89,2267.89,3586.95
2017-01-23,13234.4,2267.78,2271.78,2257.02,2265.2,2265.2,3155.24
2017-01-30,13180.5,2286.01,2286.01,2268.04,2280.9,2280.9,3595.04
2017-02-06,13277.6,2294.28,2296.18,2288.57,2292.56,2292.56,3112.39
2017-02-13,13297.7,2321.72,2331.58,2321.42,2328.25,2328.25,3352.37
2017-02-20,13300.5,2354.91,2366.71,2354.91,2365.38,2365.38,3587.52
2017-02-27,13322.6,2365.23,2371.54,2361.87,2369.75,2369.75,3584.68
2017-03-06,13448.1,2375.23,2378.8,2367.98,2375.31,2375.31,3251.8
2017-03-13,13502.1,2371.56,2374.42,2368.52,2373.47,2373.47,3166.65
2017-03-20,13501.3,2378.24,2379.55,2369.66,2373.47,2373.47,3061.56
2017-03-27,13470.1,2329.11,2344.9,2322.25,2341.59,2341.59,3242.3
2017-04-03,13581.8,2362.34,2365.87,2344.73,2358.84,2358.84,3418.73
2017-04-10,13632.5,2357.16,2366.37,2351.5,2357.16,2357.16,2792.57
